00:00:00,71.81
00:01:00,70.49
00:02:00,70.66
00:03:00,70.79
00:04:00,69.56
00:05:00,67.78
00:06:00,69.8
00:07:00,69.0
00:08:00,67.99
00:09:00,67.87
00:10:00,68.05
00:11:00,67.54
00:12:00,66.21
00:13:00,65.56
00:14:00,64.42
00:15:00,64.42
00:16:00,62.56
00:17:00,61.55
00:18:00,61.09
00:19:00,59.25
00:20:00,57.42
00:21:00,55.58
00:22:00,56.16
00:23:00,56.41
00:24:00,54.96
00:25:00,53.4
00:26:00,51.98
00:27:00,52.17
00:28:00,51.06
00:29:00,52.74
00:30:00,53.92
00:31:00,55.68
00:32:00,53.82
00:33:00,52.59
00:34:00,52.87
00:35:00,52.81
00:36:00,54.15
00:37:00,52.4
00:38:00,50.55
00:39:00,52.36
00:40:00,50.49
00:41:00,50.13
00:42:00,50.09
00:43:00,50.01
00:44:00,50.0
00:45:00,50.0
00:46:00,50.0
00:47:00,50.92
00:48:00,50.21
00:49:00,50.33
00:50:00,51.74
00:51:00,52.46
00:52:00,54.0
00:53:00,52.05
00:54:00,53.93
00:55:00,53.98
00:56:00,54.0
00:57:00,52.38
00:58:00,52.24
00:59:00,51.03
01:00:00,51.07
01:01:00,52.51
01:02:00,53.91
01:03:00,53.66
01:04:00,53.95
01:05:00,52.99
01:06:00,54.73
01:07:00,53.71
01:08:00,51.8
01:09:00,50.31
01:10:00,50.13
01:11:00,50.23
01:12:00,50.17
01:13:00,50.01
01:14:00,50.0
01:15:00,50.0
01:16:00,50.0
01:17:00,50.16
01:18:00,50.44
01:19:00,50.04
01:20:00,50.01
01:21:00,50.01
01:22:00,50.0
01:23:00,50.36
01:24:00,51.81
01:25:00,50.53
01:26:00,50.1
01:27:00,50.09
01:28:00,50.01
01:29:00,51.9
01:30:00,51.4
01:31:00,50.47
01:32:00,51.8
01:33:00,53.38
01:34:00,54.39
01:35:00,55.07
01:36:00,53.99
01:37:00,52.26
01:38:00,53.73
01:39:00,51.88
01:40:00,50.06
01:41:00,51.08
01:42:00,52.87
01:43:00,51.57
01:44:00,53.06
01:45:00,54.47
01:46:00,56.43
01:47:00,56.33
01:48:00,56.6
01:49:00,58.43
01:50:00,60.02
01:51:00,60.6
01:52:00,59.71
01:53:00,58.41
01:54:00,58.98
01:55:00,58.03
01:56:00,56.29
01:57:00,55.3
01:58:00,55.0
01:59:00,54.79
02:00:00,56.79
02:01:00,56.28
02:02:00,58.27
02:03:00,56.31
02:04:00,58.22
02:05:00,59.87
02:06:00,61.81
