00:00:00,88.35
00:01:00,89.33
00:02:00,87.47
00:03:00,89.93
00:04:00,88.89
00:05:00,89.14
00:06:00,89.31
00:07:00,89.56
00:08:00,89.57
00:09:00,88.55
00:10:00,86.95
00:11:00,88.68
00:12:00,89.17
00:13:00,89.78
00:14:00,89.88
00:15:00,89.15
00:16:00,88.08
00:17:00,87.81
00:18:00,88.71
00:19:00,89.43
00:20:00,89.96
00:21:00,89.97
00:22:00,87.8
00:23:00,87.89
00:24:00,88.28
00:25:00,88.0
00:26:00,89.19
00:27:00,88.22
00:28:00,87.15
00:29:00,88.27
00:30:00,88.84
00:31:00,89.33
00:32:00,89.95
00:33:00,89.96
00:34:00,88.9
00:35:00,85.56
00:36:00,83.24
00:37:00,83.0
00:38:00,82.33
00:39:00,85.05
00:40:00,86.94
00:41:00,87.54
00:42:00,87.1
00:43:00,87.2
00:44:00,83.95
00:45:00,86.89
00:46:00,84.89
00:47:00,83.44
00:48:00,83.19
00:49:00,80.77
00:50:00,77.43
00:51:00,75.62
00:52:00,77.64
00:53:00,75.77
00:54:00,79.19
00:55:00,81.96
00:56:00,81.58
00:57:00,82.9
00:58:00,83.94
00:59:00,84.99
01:00:00,87.38
01:01:00,84.05
01:02:00,86.1
01:03:00,84.02
01:04:00,83.71
01:05:00,85.4
01:06:00,87.25
01:07:00,86.42
01:08:00,83.51
01:09:00,86.42
01:10:00,83.52
01:11:00,83.37
01:12:00,83.62
01:13:00,85.95
01:14:00,87.91
01:15:00,84.47
01:16:00,85.9
01:17:00,87.77
01:18:00,85.53
01:19:00,85.55
01:20:00,82.86
01:21:00,81.73
01:22:00,85.24
01:23:00,85.62
01:24:00,87.95
01:25:00,88.25
01:26:00,88.28
01:27:00,87.59
01:28:00,85.7
01:29:00,83.93
01:30:00,86.99
01:31:00,88.5
01:32:00,85.24
01:33:00,84.89
01:34:00,82.84
01:35:00,79.54
01:36:00,76.32
01:37:00,74.26
01:38:00,72.92
01:39:00,69.91
01:40:00,70.88
01:41:00,73.72
01:42:00,73.77
01:43:00,71.47
01:44:00,69.35
01:45:00,67.37
01:46:00,66.9
01:47:00,63.42
01:48:00,59.87
01:49:00,60.73
01:50:00,61.95
01:51:00,63.49
01:52:00,61.57
01:53:00,60.64
01:54:00,62.2
01:55:00,65.09
01:56:00,65.8
01:57:00,64.12
01:58:00,65.68
01:59:00,62.79
02:00:00,62.32
02:01:00,63.82
02:02:00,64.56
02:03:00,64.59
02:04:00,61.92
02:05:00,59.98
02:06:00,57.8
02:07:00,58.96
02:08:00,58.47
02:09:00,61.74
02:10:00,59.02
02:11:00,57.6
02:12:00,57.64
02:13:00,56.49
02:14:00,56.17
02:15:00,58.65
02:16:00,56.19
02:17:00,53.22
02:18:00,50.61
02:19:00,52.73
02:20:00,52.06
02:21:00,54.09
02:22:00,52.35
02:23:00,51.61
02:24:00,51.54
02:25:00,51.76
02:26:00,50.28
02:27:00,52.06
02:28:00,54.45
02:29:00,51.81
02:30:00,51.77
02:31:00,50.45
02:32:00,51.76
02:33:00,53.05
02:34:00,55.37
02:35:00,52.62
02:36:00,55.76
02:37:00,58.54
02:38:00,60.92
02:39:00,64.36
02:40:00,63.67
02:41:00,65.89
02:42:00,62.75
02:43:00,60.99
02:44:00,59.68
02:45:00,63.06
02:46:00,61.52
02:47:00,63.48
02:48:00,61.47
02:49:00,60.44
02:50:00,58.61
02:51:00,61.54
02:52:00,63.89
02:53:00,60.29
02:54:00,60.21
02:55:00,61.81
02:56:00,62.93
02:57:00,62.06
02:58:00,63.71
02:59:00,62.71
03:00:00,60.63
03:01:00,63.03
03:02:00,65.61
03:03:00,63.77
03:04:00,62.34
03:05:00,65.07
03:06:00,65.19
03:07:00,62.85
03:08:00,60.09
03:09:00,61.24
03:10:00,61.8
03:11:00,62.07
03:12:00,59.15
03:13:00,62.4
03:14:00,64.58
03:15:00,66.91
03:16:00,63.56
03:17:00,64.3
03:18:00,65.66
03:19:00,69.09
03:20:00,67.36
03:21:00,67.34
03:22:00,63.98
03:23:00,61.7
03:24:00,63.17
03:25:00,64.46
03:26:00,62.57
03:27:00,63.99
03:28:00,61.55
03:29:00,64.29
03:30:00,63.13
03:31:00,64.45
03:32:00,61.21
03:33:00,61.3
03:34:00,59.1
03:35:00,62.34
03:36:00,65.09
03:37:00,65.69
03:38:00,64.1
03:39:00,64.28
03:40:00,66.47
03:41:00,65.92
03:42:00,66.48
03:43:00,66.35
03:44:00,63.66
03:45:00,63.14
03:46:00,64.74
03:47:00,65.96
03:48:00,63.59
03:49:00,60.95
03:50:00,62.3
03:51:00,62.02
03:52:00,63.28
03:53:00,61.32
03:54:00,63.72
