00:00:00,76.74
00:01:00,76.96
00:02:00,74.53
00:03:00,76.19
00:04:00,73.8
00:05:00,73.61
00:06:00,73.83
00:07:00,75.68
00:08:00,74.37
00:09:00,73.38
00:10:00,75.53
00:11:00,78.16
00:12:00,77.24
00:13:00,76.21
00:14:00,75.77
00:15:00,73.39
00:16:00,72.46
00:17:00,74.37
00:18:00,75.17
00:19:00,77.97
00:20:00,76.06
00:21:00,77.67
00:22:00,80.24
00:23:00,78.0
00:24:00,78.82
00:25:00,77.62
00:26:00,76.62
00:27:00,74.06
00:28:00,72.93
00:29:00,73.13
00:30:00,72.83
00:31:00,69.96
00:32:00,68.53
00:33:00,66.5
00:34:00,66.1
00:35:00,68.17
00:36:00,70.18
00:37:00,71.93
00:38:00,69.17
00:39:00,71.26
00:40:00,72.22
00:41:00,73.39
00:42:00,75.32
00:43:00,73.61
00:44:00,74.3
00:45:00,75.08
00:46:00,77.88
00:47:00,75.36
00:48:00,75.21
00:49:00,73.75
00:50:00,70.96
00:51:00,72.13
00:52:00,70.32
00:53:00,71.65
00:54:00,69.32
00:55:00,69.85
00:56:00,70.51
00:57:00,71.39
00:58:00,70.75
00:59:00,73.69
01:00:00,74.23
01:01:00,73.06
01:02:00,74.69
01:03:00,73.76
01:04:00,71.99
01:05:00,69.17
01:06:00,67.72
01:07:00,68.76
01:08:00,70.27
01:09:00,68.23
01:10:00,68.39
01:11:00,68.43
01:12:00,71.24
01:13:00,71.22
01:14:00,70.67
01:15:00,72.0
01:16:00,72.93
01:17:00,72.77
01:18:00,73.2
01:19:00,72.09
01:20:00,71.03
01:21:00,71.62
01:22:00,73.14
01:23:00,73.75
01:24:00,72.06
01:25:00,70.38
01:26:00,70.96
01:27:00,71.03
01:28:00,68.86
01:29:00,66.33
01:30:00,68.44
01:31:00,68.31
01:32:00,68.39
01:33:00,66.07
01:34:00,68.52
01:35:00,65.78
01:36:00,65.64
01:37:00,65.31
01:38:00,66.44
01:39:00,68.37
01:40:00,66.13
01:41:00,65.64
01:42:00,66.01
01:43:00,66.38
01:44:00,68.77
